TIME,ALT,V1G,V2G,V12,CALV,IMON,TEMP
0:27:58,0.00,AC86B4,868E08,-18E3D6,BFFA9A,-907F9,-D2B89,
0:27:59,0.00,AC82E7,868DBD,-1FFF34,C0038B,973A4,-4A1FE,
0:28:01,0.00,AC8272,868D6C,-246675,BFF322,-5C455,D1AAA,
0:28:02,0.00,AC821E,868D7B,-25AEFE,C00EF8,2FC29,-94F77,
0:28:03,0.00,AC8203,868D08,-1C3959,C00552,-A95E7,-75440,
0:28:04,0.00,AC7DA7,868CF4,-21F462,BFFA49,50500,377C1,
0:28:05,0.00,AC815A,868D38,-25BC41,C00F9C,-20288,-4779E,
0:28:06,0.00,AC8229,868CA9,-25C46D,BFF949,9F0,23CCF,
0:28:08,0.00,AC825D,868E30,-1F3005,BFF602,-A907F,-1C616,
0:28:09,0.00,AC802F,868DC9,-2085E7,BFE164,-11A4E3,9FA23,
0:28:10,0.00,AC7DA2,868CC9,-1BCA26,BFE519,-1C54E,-66684,
0:28:11,0.00,AC80A6,868D82,-1D6F6E,BFE5EE,-C3B4E,3E405,
0:28:12,0.00,AC9217,868E7C,-245854,BFD6B7,-95B7E,DF5D,
0:28:14,0.00,AC7EC0,868ECC,-28A03F,BFDB25,2A036,2254D,
